_id,category,latitude,longitude,merchant_address,merchant_name,service_id,store_address,store_id,store_name
ObjectId(5d902686925a7de0dd369ae8),Mass Merchant,10.706003,106.7388299,"122 Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",Nguyễn Thị Hồng Quyên,3469740592050032385,"122 Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",8441805907250926137,Bánh Canh Ghẹ Tươi
ObjectId(5d902686925a7de0dd369ae9),Mass Merchant,10.706003,106.7388299,"122 Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",Bánh Canh Ghẹ Tươi,3469740592050032385,MOMOTN3D20181221,2506002062135094856,bcghetuoi1
ObjectId(5d902686925a7de0dd369aea),Coffee chains and Milk tea,21.0204944,105.8124609,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,3232333568492323330,"Tòa nhà 34T phố Hoàng Đạo Thúy,, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội, VIỆT NAM",6837397147393907004,Gong Cha Hoàng Đạo Thúy
ObjectId(5d902686925a7de0dd369aeb),Coffee chains and Milk tea,21.0204944,105.8124609,"D2 Giảng Võ, Phường Ngọc Hà, Quận Ba Đình, Hà Nội, VIỆT NAM",Gong Cha Giảng Võ,3232333568492323330,MOMOF4VR20181030,4585237957660426905,2385
ObjectId(5d902686925a7de0dd369aec),Coffee chains and Milk tea,21.0204944,105.8124609,"Số 25, Ngõ 13 Lĩnh Mai, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Gong Cha Times City,3232333568492323330,MOMOF4VR20181030,4585237957660426905,2162
ObjectId(5d902686925a7de0dd369aed),Coffee chains and Milk tea,21.0204944,105.8124609,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,3232333568492323330,"Số 25, Ngõ 13 Lĩnh Mai, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",4699989066151321568,Gong Cha Times City
ObjectId(5d902686925a7de0dd369aee),Coffee chains and Milk tea,21.0204944,105.8124609,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,3232333568492323330,"D2 Giảng Võ, Phường Ngọc Hà, Quận Ba Đình, Hà Nội, VIỆT NAM",6893562897648407753,Gong Cha Giảng Võ
ObjectId(5d902686925a7de0dd369aef),Coffee chains and Milk tea,21.0204944,105.8124609,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,3232333568492323330,"Số 25, Ngõ 13 Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",2311303192878717997,Gong Cha Times City
ObjectId(5d902686925a7de0dd369af0),Coffee chains and Milk tea,21.0204944,105.8124609,"Số 25, Ngõ 13 Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",Gong Cha Times City,3232333568492323330,MOMOF4VR20181030,4585237957660426905,2363
ObjectId(5d902686925a7de0dd369af1),Coffee chains and Milk tea,21.0204944,105.8124609,"Tòa nhà 34T phố Hoàng Đạo Thúy,, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội, VIỆT NAM",Gong Cha Hoàng Đạo Thúy,3232333568492323330,MOMOF4VR20181030,4585237957660426905,3123
ObjectId(5d902686925a7de0dd369af4),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"93 Phan Xich Long, Phường 2, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",780530919347839340,Pizza Hut Phan Xich Long
ObjectId(5d902686925a7de0dd369af5),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"Khu dân cư  Hùng Vương 1, Phường Phú Thủy, Thành phố Phan Thiết, Bình Thuận, VIỆT NAM",8932985817742138371,Pizza Hut Phan Thiết
ObjectId(5d902686925a7de0dd369af6),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"Hồ Gươm Plaza, 110  Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội, VIỆT NAM",6534798633367430394,Pizza Hut Hồ Gươm Plaza
ObjectId(5d902686925a7de0dd369af7),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"452 Thống Nhất, Phường 16, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",2257105183648653067,Pizza Hut Thống Nhất
ObjectId(5d902686925a7de0dd369af8),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"Tầng 5, Giga Mall, Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",4808642591115148919,Pizza Hut Giga Mall
ObjectId(5d902686925a7de0dd369af9),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"451  Lê Văn Sỹ, Phường 12, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",9168742535951724258,Pizza Hut Lê Văn Sỹ
ObjectId(5d902686925a7de0dd369afa),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"Tầng B1- TT TM Times City, số 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",6209595384904781235,Pizza Hut Times City
ObjectId(5d902686925a7de0dd369afb),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"Shop 114, Indochina Plaza, Tầng trệt, số 239 Xuân Thuỷ, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội, VIỆT NAM",6320100266643926496,Pizza Hut Indochina
ObjectId(5d902686925a7de0dd369afc),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"151 Xô Viết Nghệ Tĩnh, Phường 17, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",8569228198938827980,Pizza Hut Xô Viết Nghệ Tĩnh
ObjectId(5d902686925a7de0dd369afd),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"24 Võ Văn Ngân, Phường Trường Thọ, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",529414673954765152,Pizza Hut Võ Văn Ngân
ObjectId(5d902686925a7de0dd369afe),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"138 Tôn Đức Thắng, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội, VIỆT NAM",2921200193659328558,Pizza Hut Tôn Đức Thắng
ObjectId(5d902686925a7de0dd369aff),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"66 Nguyễn Thái Học, Phường Tân An, Quận Ninh Kiều, Cần Thơ, VIỆT NAM",5971247894612150488,Pizza Hut Nguyễn Thái Học - Cần Thơ
ObjectId(5d902686925a7de0dd369b00),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"Biệt thự số 04 - Dãy A - Lô TT3  Linh Đường, Khu đô thị mới Tây Nam Hồ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",6390220419964230933,Pizza Hut Linh Đàm
ObjectId(5d902686925a7de0dd369b01),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"152  Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội, VIỆT NAM",2437026557478575047,Pizza Hut Thái Thịnh
ObjectId(5d902686925a7de0dd369b02),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"264 - 266 Nguyễn Trãi, Phường 8, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",4765344754505377986,Pizza Hut Nguyễn Trãi
ObjectId(5d902686925a7de0dd369b03),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"72A  Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội, VIỆT NAM",535719172192891792,PIZZAHUT Nguyễn Trãi
ObjectId(5d902686925a7de0dd369b04),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"G - 38A, Tầng trệt, số 30 Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, Thành Phố Hồ Chí Minh, VIỆT NAM",3526684403149542901,Pizza Hut AEON Mall Tân Phú
ObjectId(5d902686925a7de0dd369b05),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"Tầng Trệt, Lotte Mart, số 469 Nguyễn Hữu Thọ, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",7313267352282810853,Pizza Hut Lotte Mart Q.7
ObjectId(5d902686925a7de0dd369b06),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"AEON Mall Bình Dương Canary, Số 01 Đại lộ Bình Dương, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương, VIỆT NAM",8127810462112708526,Pizza Hut AEON Bình Dương
ObjectId(5d902686925a7de0dd369b07),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"82 Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",3983379943328251203,Pizza Hut Phạm Văn Chiêu
ObjectId(5d902686925a7de0dd369b08),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"AEON Mall Bình Tân, Tầng 3, Số 01 số 17A, Khu Phố 11, Phường Bình Trị Đông B, Quận Bình Tân, Thành Phố Hồ Chí Minh, VIỆT NAM",2050585282870578506,Pizza Hut AEON Mall Bình Tân
ObjectId(5d902686925a7de0dd369b09),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"256 Ba Cu, Phường 1, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu, VIỆT NAM",7781285981213320489,Pizza Hut Ba Cu
ObjectId(5d902686925a7de0dd369b0a),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"164A - 166 D2, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",7219847201998190494,Pizza Hut D2 Văn Thánh
ObjectId(5d902686925a7de0dd369b0b),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"Tầng 4, Nowzone, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",4834333877087712627,Pizza Hut Nowzone
ObjectId(5d902686925a7de0dd369b0c),Fast food,10.800326,106.710965,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",CÔNG TY TNHH PIZZA HUT VIỆT NAM,8556496424374803715,"Tầng 5, Crescent Mall, số 101 Tôn Dật Tiên, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",8528877254153098605,Pizza Hut Crescent Mall
ObjectId(5d902686925a7de0dd369b28),Mass Merchant,10.776023,106.666962,"447 Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",LA GARE COFFEE,9072059382294699011,MOMOZ0IW20181114,7967765642527772782,lagarecoffee1
ObjectId(5d902686925a7de0dd369b29),Mass Merchant,10.776023,106.666962,"447 Nguyễn Thị Thập Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",L A G A R E,9072059382294699011,"447 Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",3449935180073340560,LA GARE COFFEE
ObjectId(5d902686925a7de0dd369b2a),Mass Merchant,10.7859882,106.6735416,"30 Nguyễn Đình Chiểu, Đa Kao, Quận 1, Hồ Chí Minh",THE KING COFFE,7559692742087391493,MOMO43WA20180423,7659625585733048513,kingcoffee123
ObjectId(5d902686925a7de0dd369b2b),Mass Merchant,10.7859882,106.6735416,"30 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP Hồ Chí Minh",The King Coffee,7559692742087391493,"30 Nguyễn Đình Chiểu, Đa Kao, Quận 1, Hồ Chí Minh",2355733031865762201,THE KING COFFE
ObjectId(5d902686925a7de0dd369b2c),Mass Merchant,21.0123495,105.8371026,"33 Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội, VIỆT NAM",CAFE BABA,1091190812284273157,"33 Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội, VIỆT NAM",6323339645647389900,CAFE BABA
ObjectId(5d902686925a7de0dd369b2d),Mass Merchant,21.0123495,105.8371026,"33 Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội, VIỆT NAM",CAFE BABA,1091190812284273157,MOMOTG8I20180924,6570530751705502245,cafebaba123
ObjectId(5d902686925a7de0dd369b2e),Mass Merchant,21.0032249,105.8306606,"63B Nguyễn Khuyến, Phường Văn Miếu, Quận Đống Đa, Hà Nội, VIỆT NAM",Cafe Bùi 1,6246455540529687045,MOMOJYIB20181017,604531271684439811,cafebui631
ObjectId(5d902686925a7de0dd369b31),Mass Merchant,10.7624208,106.6733813,"008-009 Lô T chưng cư  Ngô Gia Tự, Phường 2, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",ALIFOODCORNER,7301990929868186374,"008-009 Lô T Chưng Cư Ngô Gia Tự, Phường 2, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",5494680444014187358,ALIFOODCORNER CC NGÔ GIA TỰ
ObjectId(5d902686925a7de0dd369b32),Mass Merchant,10.7624208,106.6733813,"008-009 Lô T Chưng Cư Ngô Gia Tự, Phường 2, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",ALIFOODCORNER CC NGÔ GIA TỰ,7301990929868186374,MOMOYWJG20180921,2883681660211115167,alifoodcorner1
ObjectId(5d902686925a7de0dd369b43),Mass Merchant,21.0433059,105.8427815,"114 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",thealleyhotungmau,9045274477408763399,MOMO7JMY20181105,2821745424997075775,thealleyhotungmau
ObjectId(5d902686925a7de0dd369b44),Mass Merchant,21.0433059,105.8427815,"204 Phan Xích Long, Phường 2, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",thealleyphanxichlong,9045274477408763399,MOMO7JMY20181105,2821745424997075775,thealleyntt2
ObjectId(5d902686925a7de0dd369b45),Mass Merchant,21.0433059,105.8427815,"137 Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",thealleynguyenduccanh,9045274477408763399,MOMO7JMY20181105,2821745424997075775,thealleyntt3
ObjectId(5d902686925a7de0dd369b46),Mass Merchant,21.0433059,105.8427815,"255 Nguyễn Thiện Thuật, Phường 1, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",HỘ KINH DOANH THE ALLEY,9045274477408763399,"58 Quang Trung, Phường 11, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",4844426149947737039,thealleyquangtrung
ObjectId(5d902686925a7de0dd369b47),Mass Merchant,21.0433059,105.8427815,"49-51 Hoàng Diệu, Phường 12, Quận 4, Thành Phố Hồ Chí Minh, VIỆT NAM",THE ALLEY 49-51 HOÀNG DIỆU Q4,9045274477408763399,MOMO7JMY20181105,2821745424997075775,thealleyhoangdieuq4
ObjectId(5d902686925a7de0dd369b48),Mass Merchant,21.0433059,105.8427815,"255 Nguyễn Thiện Thuật, Phường 1, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",HỘ KINH DOANH THE ALLEY,9045274477408763399,"137 Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",7695346875681857592,thealleynguyenduccanh
ObjectId(5d902686925a7de0dd369b49),Mass Merchant,21.0433059,105.8427815,"68 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",thealleynguyenhue,9045274477408763399,MOMO7JMY20181105,2821745424997075775,thealleynguyenhue
ObjectId(5d902686925a7de0dd369b4a),Mass Merchant,21.0433059,105.8427815,"255 Nguyễn Thiện Thuật, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",thealleyntt1,9045274477408763399,MOMO7JMY20181105,2821745424997075775,thealleyntt1
ObjectId(5d902686925a7de0dd369b4b),Mass Merchant,21.0433059,105.8427815,"58 Quang Trung, Phường 11, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",thealleyquangtrung,9045274477408763399,MOMO7JMY20181105,2821745424997075775,thealleyquangtrung
ObjectId(5d902686925a7de0dd369b4c),Mass Merchant,21.0433059,105.8427815,"510 Nguyễn Thị Thập, Phường Tân Quy, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",thealleynttq7,9045274477408763399,MOMO7JMY20181105,2821745424997075775,thealleynttq7
ObjectId(5d902686925a7de0dd369b4d),Mass Merchant,21.0433059,105.8427815,"255 Nguyễn Thiện Thuật, Phường 1, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",HỘ KINH DOANH THE ALLEY,9045274477408763399,"255 Nguyễn Thiện Thuật, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",3159457153937706031,thealleyntt1
ObjectId(5d902686925a7de0dd369b4e),Mass Merchant,21.0433059,105.8427815,"255 Nguyễn Thiện Thuật, Phường 1, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",HỘ KINH DOANH THE ALLEY,9045274477408763399,"114 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",1704604815975676250,thealleyhotungmau
ObjectId(5d902686925a7de0dd369b4f),Mass Merchant,21.0433059,105.8427815,"255 Nguyễn Thiện Thuật, Phường 1, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",HỘ KINH DOANH THE ALLEY,9045274477408763399,"68 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",6519913607943097301,thealleynguyenhue
ObjectId(5d902686925a7de0dd369b50),Mass Merchant,21.0433059,105.8427815,"255 Nguyễn Thiện Thuật, Phường 1, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",HỘ KINH DOANH THE ALLEY,9045274477408763399,"204 Phan Xích Long, Phường 2, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",5353434125567885514,thealleyphanxichlong
ObjectId(5d902686925a7de0dd369b51),Mass Merchant,21.0433059,105.8427815,"255 Nguyễn Thiện Thuật, Phường 1, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",HỘ KINH DOANH THE ALLEY,9045274477408763399,"49-51 Hoàng Diệu, Phường 12, Quận 4, Thành Phố Hồ Chí Minh, VIỆT NAM",2784758276498027088,THE ALLEY 49-51 HOÀNG DIỆU Q4
ObjectId(5d902686925a7de0dd369b52),Mass Merchant,21.0433059,105.8427815,"255 Nguyễn Thiện Thuật, Phường 1, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",HỘ KINH DOANH THE ALLEY,9045274477408763399,"510 Nguyễn Thị Thập, Phường Tân Quy, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",8734484695604205344,thealleynttq7
ObjectId(5d902686925a7de0dd369b53),Restaurant,10.7624208,106.6733813,"42 Trần Văn Khéo , Phường Cái Khế, Quận Ninh Kiều, Cần Thơ, VIỆT NAM",CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ TRÚC ANH,4545526623053894407,"42 Trần Văn Khéo, Phường Cái Khế, Quận Ninh Kiều, Cần Thơ, VIỆT NAM",2593451281685614696,DON CHICKEN Trân Văn Khéo
ObjectId(5d902686925a7de0dd369b54),Restaurant,10.7624208,106.6733813,"42 Trần Văn Khéo, Phường Cái Khế, Quận Ninh Kiều, Cần Thơ, VIỆT NAM",DON CHICKEN Trân Văn Khéo,4545526623053894407,MOMOIADG20180809,9212883586829624065,dontvk
ObjectId(5d902686925a7de0dd369b55),Mass Merchant,10.79524,106.682942,"132 Phạm Văn Đồng, Phường 3, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",Bánh Cuốn Tây Sơn,3552555863717876743,"44 Trương Công Định, phường 14, Tân Bình, Hồ Chí Minh, Việt Nam",8117089422581323395,Bánh Cuốn Tây Sơn
ObjectId(5d902686925a7de0dd369b56),Mass Merchant,10.79524,106.682942,"44 Trương Công Định, phường 14, Tân Bình, Hồ Chí Minh, Việt Nam",Bánh Cuốn Tây Sơn,3552555863717876743,MOMOQDAF20180615,6230180083568062551,banhcuontayson4
ObjectId(5d902686925a7de0dd369b57),Mass Merchant,10.79524,106.682942,"132 Phạm Văn Đồng, Phường 3, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",BÁNH CUỐN TÂY SƠN,3552555863717876743,MOMOQDAF20180615,6230180083568062551,banhcuontayson1
ObjectId(5d902686925a7de0dd369b58),Mass Merchant,10.79524,106.682942,"132 Phạm Văn Đồng, Phường 3, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",Bánh Cuốn Tây Sơn,3552555863717876743,"132 Phạm Văn Đồng, Phường 3, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",2287368875719555810,BÁNH CUỐN TÂY SƠN
ObjectId(5d902686925a7de0dd369b82),Coffee chains and Milk tea,10.825447,106.690441,"160 Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",My Life Coffee 160 Nguyễn Cư Trinh,7006999597222169608,MOMOS0V620180507,5412916634862308739,mlcnct
ObjectId(5d902686925a7de0dd369b83),Coffee chains and Milk tea,10.825447,106.690441,"123 Nguyễn Đình Chiểu, phường 06, quận 3, TPHCM",CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ CUỘC SỐNG CỦA TÔI,7006999597222169608,"Bến Bạch Đằng  Bạch Đằng , Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",3351427649913991897,MLC Bến Bạch Đằng
