service_id,store_id,category,merchant_name,merchant_address,store_name,store_address,longitude,latitude
2094705476432891136,7307965617398606368,Coffee chains and Milk tea,Công Ty TNHH Cây Đào Đỏ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I Love Kem Kinh Dương Vương,"127 Kinh Dương Vương , P.12  Q.6, Tp. HCM",,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem Nguyễn Sơn,"313 Nguyễn Sơn , P.Phú Thạnh , Q.Tân Phú, Tp. HCM",ilovekemns,MOMOCCLX20180207,,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem Nguyễn Ảnh Thủ,"53 Nguyễn Ảnh Thủ ,P.Hiệp Thành ,Q.12, Tp. HCM",ilovekemnat,MOMOCCLX20180207,,
2094705476432891136,1182560144302089463,Coffee chains and Milk tea,Công Ty TNHH Cây Đào Đỏ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I Love Kem Lê Văn Sỹ,"355 Lê Văn Sỹ , P.1 Q.Tân Bình, Tp. HCM",,
2094705476432891136,6109937903506799303,Coffee chains and Milk tea,Công Ty TNHH Cây Đào Đỏ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I Love Kem Lê Hồng Phong,"260 Lê Hồng Phong ,P.4 Q.5, Tp. HCM",,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem Phan Huy Ích,"206 Phan Huy Ích , P.12 Q.Gò Vấp, Tp. HCM",ilovekemphi,MOMOCCLX20180207,,
2094705476432891136,4301888656614095952,Coffee chains and Milk tea,Công Ty TNHH Cây Đào Đỏ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I Love Kem Phạm Văn Đồng,"123 Phạm Văn Đồng ,P.3 Q. Gò Vấp, Tp. HCM",,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem Lê Văn Sỹ,"355 Lê Văn Sỹ , P.1 Q.Tân Bình, Tp. HCM",ilovekemlvs,MOMOCCLX20180207,,
2094705476432891136,8960731828887457509,Coffee chains and Milk tea,Công Ty TNHH Cây Đào Đỏ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I Love Kem Nguyễn Thị Thập,"518 Nguyễn Thị Thập, phường Tân Quy, Quận 7",,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem Lê Hồng Phong,"260 Lê Hồng Phong ,P.4 Q.5, Tp. HCM",ilovekem260lhp,MOMOCCLX20180207,,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem Kinh Dương Vương,"127 Kinh Dương Vương , P.12  Q.6, Tp. HCM",ilovekemkdv,MOMOCCLX20180207,,
2094705476432891136,2537927188160185009,Coffee chains and Milk tea,Công Ty TNHH Cây Đào Đỏ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I Love Kem Đinh Tiên Hoàng,"207 Đinh Tiên Hoàng ,P Tân Định Q.1, Tp. HCM",,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem Đinh Tiên Hoàng,"207 Đinh Tiên Hoàng ,P Tân Định Q.1, Tp. HCM",ilovekem207dth,MOMOCCLX20180207,,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem 257 Thống Nhất,"257 Thống Nhất , P.11 Q.Gò Vấp, Tp. HCM",ilovekem257tn,MOMOCCLX20180207,,
2094705476432891136,6161092889458209430,Coffee chains and Milk tea,Công Ty TNHH Cây Đào Đỏ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I Love Kem Nguyễn Ảnh Thủ,"53 Nguyễn Ảnh Thủ ,P.Hiệp Thành ,Q.12, Tp. HCM",,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem Nguyễn Thị Thập,"518 Nguyễn Thị Thập, phường Tân Quy, Quận 7",ilovekemntt,MOMOCCLX20180207,,
2094705476432891136,6013817911940781655,Coffee chains and Milk tea,Công Ty TNHH Cây Đào Đỏ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I Love Kem 257 Thống Nhất,"257 Thống Nhất , P.11 Q.Gò Vấp, Tp. HCM",,
2094705476432891136,350865996105395447,Coffee chains and Milk tea,Công Ty TNHH Cây Đào Đỏ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I Love Kem 23 Thống Nhất,"23 Thống Nhất , P.Bình Thọ ,Q.Thủ Đức, Tp. HCM",,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem Phạm Văn Đồng,"123 Phạm Văn Đồng ,P.3 Q. Gò Vấp, Tp. HCM",ilovekempvd,MOMOCCLX20180207,,
2094705476432891136,3452122752960754213,Coffee chains and Milk tea,I Love Kem 23 Thống Nhất,"23 Thống Nhất , P.Bình Thọ ,Q.Thủ Đức, Tp. HCM",ilovekem23tn,MOMOCCLX20180207,,
3469740592050032385,8441805907250926137,Mass Merchant,Nguyễn Thị Hồng Quyên,"122 Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",Bánh Canh Ghẹ Tươi,"122 Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",106.7388299,10.706003
3469740592050032385,2506002062135094856,Mass Merchant,Bánh Canh Ghẹ Tươi,"122 Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",bcghetuoi1,MOMOTN3D20181221,106.7388299,10.706003
3232333568492323330,6837397147393907004,Coffee chains and Milk tea,CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Gong Cha Hoàng Đạo Thúy,"Tòa nhà 34T phố Hoàng Đạo Thúy,, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội, VIỆT NAM",105.8124609,21.0204944
3232333568492323330,4585237957660426905,Coffee chains and Milk tea,Gong Cha Giảng Võ,"D2 Giảng Võ, Phường Ngọc Hà, Quận Ba Đình, Hà Nội, VIỆT NAM",2385,MOMOF4VR20181030,105.8124609,21.0204944
3232333568492323330,4585237957660426905,Coffee chains and Milk tea,Gong Cha Times City,"Số 25, Ngõ 13 Lĩnh Mai, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",2162,MOMOF4VR20181030,105.8124609,21.0204944
3232333568492323330,4699989066151321568,Coffee chains and Milk tea,CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Gong Cha Times City,"Số 25, Ngõ 13 Lĩnh Mai, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",105.8124609,21.0204944
3232333568492323330,6893562897648407753,Coffee chains and Milk tea,CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Gong Cha Giảng Võ,"D2 Giảng Võ, Phường Ngọc Hà, Quận Ba Đình, Hà Nội, VIỆT NAM",105.8124609,21.0204944
3232333568492323330,2311303192878717997,Coffee chains and Milk tea,CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Gong Cha Times City,"Số 25, Ngõ 13 Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",105.8124609,21.0204944
3232333568492323330,4585237957660426905,Coffee chains and Milk tea,Gong Cha Times City,"Số 25, Ngõ 13 Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",2363,MOMOF4VR20181030,105.8124609,21.0204944
3232333568492323330,4585237957660426905,Coffee chains and Milk tea,Gong Cha Hoàng Đạo Thúy,"Tòa nhà 34T phố Hoàng Đạo Thúy,, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội, VIỆT NAM",3123,MOMOF4VR20181030,105.8124609,21.0204944
5689251315330117634,6490941503921000601,Mass Merchant,BUBBLE BEAR,"483 Hậu Giang, Phường 11, Quận 6, Thành Phố Hồ Chí Minh, VIỆT NAM",bubblebear483,MOMOHEV520181102,,
5689251315330117634,4085589997229746239,Mass Merchant,BUBBLE BEAR,"137 Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",BUBBLE BEAR,"483 Hậu Giang, Phường 11, Quận 6, Thành Phố Hồ Chí Minh, VIỆT NAM",,
8556496424374803715,780530919347839340,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Phan Xich Long,"93 Phan Xich Long, Phường 2, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,8932985817742138371,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Phan Thiết,"Khu dân cư  Hùng Vương 1, Phường Phú Thủy, Thành phố Phan Thiết, Bình Thuận, VIỆT NAM",106.710965,10.800326
8556496424374803715,6534798633367430394,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Hồ Gươm Plaza,"Hồ Gươm Plaza, 110  Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội, VIỆT NAM",106.710965,10.800326
8556496424374803715,2257105183648653067,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Thống Nhất,"452 Thống Nhất, Phường 16, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,4808642591115148919,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Giga Mall,"Tầng 5, Giga Mall, Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,9168742535951724258,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Lê Văn Sỹ,"451  Lê Văn Sỹ, Phường 12, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,6209595384904781235,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Times City,"Tầng B1- TT TM Times City, số 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",106.710965,10.800326
8556496424374803715,6320100266643926496,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Indochina,"Shop 114, Indochina Plaza, Tầng trệt, số 239 Xuân Thuỷ, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội, VIỆT NAM",106.710965,10.800326
8556496424374803715,8569228198938827980,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Xô Viết Nghệ Tĩnh,"151 Xô Viết Nghệ Tĩnh, Phường 17, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,529414673954765152,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Võ Văn Ngân,"24 Võ Văn Ngân, Phường Trường Thọ, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,2921200193659328558,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Tôn Đức Thắng,"138 Tôn Đức Thắng, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội, VIỆT NAM",106.710965,10.800326
8556496424374803715,5971247894612150488,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Nguyễn Thái Học - Cần Thơ,"66 Nguyễn Thái Học, Phường Tân An, Quận Ninh Kiều, Cần Thơ, VIỆT NAM",106.710965,10.800326
8556496424374803715,6390220419964230933,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Linh Đàm,"Biệt thự số 04 - Dãy A - Lô TT3  Linh Đường, Khu đô thị mới Tây Nam Hồ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",106.710965,10.800326
8556496424374803715,2437026557478575047,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Thái Thịnh,"152  Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội, VIỆT NAM",106.710965,10.800326
8556496424374803715,4765344754505377986,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Nguyễn Trãi,"264 - 266 Nguyễn Trãi, Phường 8, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,535719172192891792,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZAHUT Nguyễn Trãi,"72A  Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội, VIỆT NAM",106.710965,10.800326
8556496424374803715,3526684403149542901,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut AEON Mall Tân Phú,"G - 38A, Tầng trệt, số 30 Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,7313267352282810853,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Lotte Mart Q.7,"Tầng Trệt, Lotte Mart, số 469 Nguyễn Hữu Thọ, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,8127810462112708526,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut AEON Bình Dương,"AEON Mall Bình Dương Canary, Số 01 Đại lộ Bình Dương, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương, VIỆT NAM",106.710965,10.800326
8556496424374803715,3983379943328251203,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Phạm Văn Chiêu,"82 Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,2050585282870578506,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut AEON Mall Bình Tân,"AEON Mall Bình Tân, Tầng 3, Số 01 số 17A, Khu Phố 11, Phường Bình Trị Đông B, Quận Bình Tân, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,7781285981213320489,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM","Pizza Hut Ba Cu ","256 Ba Cu, Phường 1, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu, VIỆT NAM",106.710965,10.800326
8556496424374803715,7219847201998190494,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut D2 Văn Thánh,"164A - 166 D2, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,4834333877087712627,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Nowzone,"Tầng 4, Nowzone, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
8556496424374803715,8528877254153098605,Fast food,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Pizza Hut Crescent Mall,"Tầng 5, Crescent Mall, số 101 Tôn Dật Tiên, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.710965,10.800326
805375962505978627,8872648247928254135,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Giảng Võ,"C4 Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội, VIỆT NAM",,
805375962505978627,9093543588955001047,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Tên Lửa,"348-350 Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,600383933941116585,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Phú Mỹ Hưng,"117 Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,8236458630824989538,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Lê Trọng Tấn,"440 Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,8185179111765768914,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Minh Phụng,"74 Minh Phụng, Phường 5, Quận 6, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,7529080897788234438,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Trần Não,"78 Trần Não, Phường Bình An, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,2614440075121835869,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Cộng Hòa,"371 - 373 Cộng Hòa, Phường 13, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,244758314767325362,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Nguyễn Ảnh Thủ,"31/1B Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,4618365920727265152,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Linh Đàm,"Tầng 1, tòa nhà Trung Rice city Linh Đàm, Phường Tân Mai, Quận Hoàng Mai, Hà Nội, VIỆT NAM",,
805375962505978627,5046811738406610614,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Aeon mall Long Biên,"Lô T150, tầng 1 khu TMDV triển lãm Aeon Him Lam, Phường Long Biên, Quận Long Biên, Hà Nội, VIỆT NAM",,
805375962505978627,4921715965416640003,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Nguyễn Tri Phương,"313 Nguyễn Tri Phương, Phường 5, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,9074118367507052769,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Lê Thị Hà,"38/5 KP8 thị trấn Hóc Môn, Thị trấn Hóc Môn, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,1888971161468497264,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Khánh Hội,"131-133 Khánh Hội, Phường 3, Quận 4, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,1613889437706990581,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Phan Huy Ích,"7 Phan Huy Ích, Phường 15, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,8257645513920531083,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Trung Kính,"72 Trung Kính, Trung Hoà, Cầu Giấy, Hà Nội, Việt Nam",,
805375962505978627,3381307370640160983,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Cao Thắng,"2A - 2C Cao Thắng, Phường 5, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",,
805375962505978627,2783603704559092064,Fast food,CôNG TY TNHH DịCH Vụ THựC PHẩM Và GIảI KHáT VIệT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Domino's Pizza Đinh Bộ Lĩnh,"138 Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",,
